sentence,label,augmentation_type,orig_index
an average with movie b no aspirations to be anything more,0,random_swap,63
standard guns versus cliche arts martial with little new added,1,random_swap,64
standard guns versus martial arts cliche with little added new,1,random_swap,64
standard guns versus arts martial cliche with little new added,1,random_swap,64
a beautifully tooled action thriller about love in terrorism and korea,1,random_swap,65
a terrorism tooled action thriller about love and beautifully in korea,1,random_swap,65
a beautifully tooled action and about love thriller terrorism in korea,1,random_swap,65
starts out with tremendous promise introducing an intriguing and alluring premise only to fall sink to a boatload of screenwriting than that prey it faster cliches a leaky freighter,0,random_swap,66
starts out with tremendous promise introducing boatload intriguing and alluring premise only to fall prey to a an of screenwriting cliches that sink it faster than a leaky freighter,0,random_swap,66
starts out with that promise introducing an intriguing and alluring premise only to fall faster to a boatload of screenwriting cliches tremendous sink it prey than a leaky freighter,0,random_swap,66
hard core slasher aficionados will find things to but like overall the halloween series has lost its edge,0,random_swap,67
hard core slasher aficionados will find things to like series overall the halloween but has lost its edge,0,random_swap,67
hard core slasher aficionados will find but to like things overall the halloween series has lost its edge,0,random_swap,67
a college story that works even without vulgarity sex and scenes cussing,1,random_swap,68
cussing college story that works even without vulgarity sex scenes and a,1,random_swap,68
that college story a works even without vulgarity sex scenes and cussing,1,random_swap,68
naive insufferably,0,random_swap,69
naive insufferably,0,random_swap,69
naive insufferably,0,random_swap,69
it is a strength this a documentary would disregard available bias especially as temptingly easy as it to have been with of premise,1,random_swap,70
to is a strength of a documentary it disregard available temptingly especially as bias easy as it would have been with this premise,1,random_swap,70
it available a strength of with documentary to disregard is bias especially as temptingly easy as it would have been a this premise,1,random_swap,70
those with a modicum of patience will find in these characters foibles a timeless and unique perspective,1,random_swap,71
those with a modicum of patience characters find in these will foibles a timeless and unique perspective,1,random_swap,71
those with a modicum of patience will find in a characters foibles these timeless and unique perspective,1,random_swap,71
its and pieces of the shame chick slapdash so fine and schneider is performance is so hilarious it is a real hot that so much of the movie again as in the animal is a are mess,0,random_swap,72
its and pieces of the hot chick are is hilarious and schneider is performance shame so fine it is a real so again so much of the movie that as in the animal is a slapdash mess,0,random_swap,72
mess and pieces of its hot chick are so hilarious and schneider is performance is so fine the is a real shame that so much of the movie again as in the animal is a slapdash it,0,random_swap,72
there hit some movies that are you from the first scene you and know it is going to be a trip,1,random_swap,73
there you is movies that hit you from the first scene and are know it some going to be a trip,1,random_swap,73
there are some movies hit be you from the first scene and you know it is going to that a trip,1,random_swap,73
compelling proves quite it as an intense brooding character study,1,random_swap,74
it proves brooding compelling as an intense quite character study,1,random_swap,74
study proves quite compelling as an intense brooding character it,1,random_swap,74
a loud ugly irritating a without any of its satirical salvos hitting movie discernible target,0,random_swap,75
a loud hitting irritating movie without any of its satirical salvos ugly a discernible target,0,random_swap,75
a loud ugly irritating satirical without any of its movie salvos hitting a discernible target,0,random_swap,75
you can taste it fizz there is no but,0,random_swap,76
you can taste there but it is no fizz,0,random_swap,76
you taste can it but there is no fizz,0,random_swap,76
message quality of the art combined with the humor and intelligence of the script filmmakers the allow to present without biblical the of forgiveness the it ever becoming preachy or syrupy,1,random_swap,77
the art of the and combined with the it quality intelligence of the script allow the filmmakers to present the biblical message of forgiveness without humor ever becoming preachy or syrupy,1,random_swap,77
it the of the present combined with the humor and intelligence of the script allow quality filmmakers to art the biblical message of forgiveness without the ever becoming preachy or syrupy,1,random_swap,77
the x potion gives include powers named laser bubbles and buttercup supernatural quickly that the extraordinary strength and blossom beam eyes which unfortunately do nt enable them to discern flimsy screenplays,0,random_swap,78
unfortunately do potion to the quickly named blossom bubbles and buttercup supernatural powers that include extraordinary strength and laser beam eyes which the x nt enable them gives discern flimsy screenplays,0,random_swap,78
the and potion gives the quickly named blossom bubbles and buttercup supernatural powers that include extraordinary strength them laser beam eyes which unfortunately do nt enable flimsy to discern x screenplays,0,random_swap,78
rifkin is throughout are impeccable references,1,random_swap,79
rifkin is impeccable are references throughout,1,random_swap,79
are is references rifkin impeccable throughout,1,random_swap,79
is bad none of it too funny,0,random_swap,80
too none bad of it is funny,0,random_swap,80
is bad none of it too funny,0,random_swap,80
a wicked grungy hilariously gleefully black comedy,1,random_swap,81
wicked gleefully grungy hilariously a black comedy,1,random_swap,81
grungy gleefully a hilariously wicked black comedy,1,random_swap,81
you leave the same way you came a few tasty morsels under friends belt but no new your,0,random_swap,82
you leave the same way you came a few friends morsels under your belt but no new tasty,0,random_swap,82
you leave the same way you came a few tasty new under your belt but no morsels friends,0,random_swap,82
though it runs minutes is conduct safe anything but languorous,1,random_swap,83
though it runs minutes safe conduct anything is but languorous,1,random_swap,83
though it is minutes safe conduct runs anything but languorous,1,random_swap,83
it is both degrading and strangely liberating to see people lives so hard at pasty working of sexy dispassionate only to be revealed by the intrigue gantz brothers as ordinary leading lumpen,1,random_swap,84
it is both degrading and strangely liberating to intrigue people working so hard at of lives leading sexy see only to be revealed by the dispassionate ordinary brothers as gantz pasty lumpen,1,random_swap,84
of is see degrading and strangely liberating to people both working so hard at leading lives it sexy intrigue only to be revealed by the dispassionate gantz brothers as ordinary pasty lumpen,1,random_swap,84
they crush each other under cars throw each other out electrocute windows and dismember their victims in full consciousness,0,random_swap,85
they crush each other under cars throw each full out windows electrocute and dismember their victims in other consciousness,0,random_swap,85
they crush dismember other under cars throw each other out windows electrocute and each their victims in full consciousness,0,random_swap,85
in any case is would recommend big bad love only to winger i who have missed her since fans forget paris,0,random_swap,86
in any case winger would recommend big bad love only to fans i who have missed her since is forget paris,0,random_swap,86
in any case i would recommend paris bad love only to winger fans who have big her since is forget missed,0,random_swap,86
as surreal detailed a dream and as as as a photograph is visually dexterous as it as at times imaginatively overwhelming,1,random_swap,87
as surreal as a photograph and as as as a dream detailed visually dexterous as it is at times imaginatively overwhelming,1,random_swap,87
as surreal as a dream and as is detailed a photograph as visually dexterous as it as at times imaginatively overwhelming,1,random_swap,87
even if you do nt know the band or the album is songs by heart will you enjoy seeing how business evolve and you both also learn a good deal about the state of the music will in st the century,1,random_swap,88
even if you do nt the the band or the the is songs by heart you will enjoy seeing how both evolve and album will also learn a good deal about know state of you business music in the st century,1,random_swap,88
even if you do the the the band or the album is songs by heart you will enjoy seeing how you evolve and both will also learn a about deal good the state of nt music business in know st century,1,random_swap,88
comic an unflappable air of decadent and everett remains a perfect wildean actor urbanity a relaxed firth displays impeccable with skill,1,random_swap,89
everett an unflappable air of decadent urbanity remains with a perfect wildean actor and a relaxed firth displays impeccable comic skill,1,random_swap,89
with an unflappable air urbanity decadent of everett remains a perfect wildean actor and a impeccable firth displays relaxed comic skill,1,random_swap,89
unpretentious quirky charming original,1,random_swap,90
unpretentious original quirky charming,1,random_swap,90
unpretentious original quirky charming,1,random_swap,90
a suey comedy chop processed,0,random_swap,91
chop processed comedy a suey,0,random_swap,91
a chop comedy processed suey,0,random_swap,91
that sequel a is much too big for its britches,0,random_swap,92
a sequel for is much too big that its britches,0,random_swap,92
a sequel britches is much too big for its that,0,random_swap,92
complete a waste of time,0,random_swap,93
a waste complete of time,0,random_swap,93
of complete waste a time,0,random_swap,93
a accessibility intentioned effort that is still actor burdened by the too is offbeat sensibilities for the earnest emotional core to emerge with any degree of well,0,random_swap,94
a well intentioned effort that is still too earnest by the actor is degree sensibilities for the burdened emotional core to emerge with any offbeat of accessibility,0,random_swap,94
a well intentioned effort that is still too burdened by the actor sensibilities offbeat is for the earnest emotional core accessibility emerge with any degree of to,0,random_swap,94
assayas is sometimes beautiful adaptation of jacques chardonne ambitious novel,1,random_swap,95
chardonne ambitious sometimes beautiful adaptation of jacques assayas is novel,1,random_swap,95
assayas ambitious sometimes of adaptation beautiful jacques chardonne is novel,1,random_swap,95
be the fact still this film was nt as bad as i thought it was going to despite it is that not a good movie,0,random_swap,96
despite the fact that this film was nt as bad as movie i it was going to be it is still not a good thought,0,random_swap,96
despite the good that this film was not as bad as i thought it was going to be it is still nt a fact movie,0,random_swap,96
guys say mean things and shoot bullets lot of a,0,random_swap,97
guys say mean things and bullets a lot of shoot,0,random_swap,97
guys say mean things and lot a shoot of bullets,0,random_swap,97
a manipulative feminist empowerment tale thinly posing as a spousal drama about serious abuse,0,random_swap,98
a posing feminist empowerment tale thinly manipulative as a serious drama about spousal abuse,0,random_swap,98
a manipulative feminist tale empowerment thinly posing as a serious drama about spousal abuse,0,random_swap,98
this movie is so bad that it is almost worth seeing because it is so bad,0,random_swap,99
this movie is almost bad that it is so worth seeing because it is so bad,0,random_swap,99
this movie is so bad that almost is it worth seeing because it is so bad,0,random_swap,99
with a romantic comedy plotline straight from the ages this cinderella story does its surprise a single have up nt sleeve,0,random_swap,100
surprise a romantic have plotline straight from the ages this cinderella story does nt comedy a single with up its sleeve,0,random_swap,100
with does romantic comedy plotline straight from the ages this cinderella story nt a have a single surprise up its sleeve,0,random_swap,100
and more than it that is an observant unfussily poetic meditation about identity and alienation,1,random_swap,101
and more it that than is an observant unfussily poetic meditation about identity and alienation,1,random_swap,101
and more than that it is an observant about poetic meditation unfussily identity and alienation,1,random_swap,101
but worse could have been it,0,random_swap,102
but could it have been worse,0,random_swap,102
but it could have worse been,0,random_swap,102
most viewers will had there wish been more of the queen and less of the damned,0,random_swap,103
most viewers will wish there had been the of the queen and less of more damned,0,random_swap,103
more viewers will wish there had been most of the queen and less of the damned,0,random_swap,103
a inspirations fiction pastiche science lacking in originality that if you stripped away its so there would be precious little left,0,random_swap,104
a science would pastiche so lacking in originality be if you stripped away its inspirations there fiction that precious little left,0,random_swap,104
a science fiction pastiche so be in originality that little you stripped away its inspirations there would lacking precious if left,0,random_swap,104
the that pleasures it does afford may be enough to keep many moviegoers occupied amidst some the of more serious minded concerns of other year end movies,1,random_swap,105
the of that it does afford may be enough other keep many moviegoers occupied amidst some of the more serious minded concerns pleasures to year end movies,1,random_swap,105
the pleasures keep it does afford may be enough to that many moviegoers occupied amidst some of the more serious minded of concerns other year end movies,1,random_swap,105
as plain and catsup as pedestrian,0,random_swap,106
pedestrian plain and as as catsup,0,random_swap,106
as catsup and pedestrian as plain,0,random_swap,106
every conceivable mistake a director could make in filming here has been perpetrated opera,0,random_swap,107
been conceivable mistake a director could make in filming opera has every perpetrated here,0,random_swap,107
every conceivable mistake a director could has in filming opera make been perpetrated here,0,random_swap,107
more concerned with overall feelings broader ideas and tone ended questions and concrete story and definitive answers soderbergh is solaris is a gorgeous than deceptively minimalist cinematic open poem,1,random_swap,108
more concerned with overall feelings broader ideas and open ended questions than concrete story and definitive answers is soderbergh solaris is a gorgeous and deceptively cinematic minimalist tone poem,1,random_swap,108
more concerned open overall soderbergh broader ideas and with ended questions than concrete story and definitive answers feelings is solaris is a gorgeous and deceptively minimalist cinematic tone poem,1,random_swap,108
no cute factor here not that i he ugly the problem is mind has no character loveable or otherwise,0,random_swap,109
no cute factor i not that here mind ugly the problem is he has no character loveable or otherwise,0,random_swap,109
no cute factor here not problem i mind ugly the that is he has no character loveable or otherwise,0,random_swap,109
filmmaker narration peralta has a flashy editing style that does penn always jell with sean nt is monotone stacy but he respects the material without sentimentalizing it,1,random_swap,110
filmmaker stacy peralta has narration flashy editing style that does nt always jell with sean penn is monotone a but sentimentalizing respects the material without he it,1,random_swap,110
filmmaker stacy peralta has a flashy he the that does nt always jell with sean penn is monotone narration but editing respects style material without sentimentalizing it,1,random_swap,110
you do nt mark to be appreciate hip hop fan to a scratch and that is the need of a documentary that works,1,random_swap,111
you do nt need to is a hip hop fan to appreciate scratch and that mark the be of a documentary that works,1,random_swap,111
you do nt hip to be a need hop fan scratch appreciate to and that is the mark of a documentary that works,1,random_swap,111
i was realized to decide what annoyed me then about god is great i m not and most i trying that i just did nt care,0,random_swap,112
i m trying was decide what annoyed me most about god is great i to not and then i realized that i just did nt care,0,random_swap,112
i just that to decide what annoyed me most about god is great i m not and then i realized trying i was did nt care,0,random_swap,112
metaphors abound but slightly is easy to take story film at face value and enjoy its it humorous and tender this,1,random_swap,113
metaphors film but it is easy to take this abound its face value and enjoy at slightly humorous and tender story,1,random_swap,113
metaphors this but it is easy to take abound film at face humorous and enjoy its slightly value and tender story,1,random_swap,113
a comedy jostles swings and that to the rhythms of life,1,random_swap,114
a comedy that of and jostles to the rhythms swings life,1,random_swap,114
life comedy that swings and jostles to the rhythms of a,1,random_swap,114
stomach first re looking to rekindle the magic of the you film you ll need a stronger if than us,0,random_swap,115
if you re looking to first the magic of the rekindle film you ll us a stronger stomach than need,0,random_swap,115
you you re looking to rekindle the a of the first film if ll need magic stronger stomach than us,0,random_swap,115
a modestly made documentary profoundly moving but,1,random_swap,116
moving modestly made but profoundly a documentary,1,random_swap,116
a profoundly made but modestly moving documentary,1,random_swap,116
pc stability notwithstanding the conclusion suffers from a simplistic narrative and a pat fairy tale film,0,random_swap,117
pc stability notwithstanding the film suffers and a simplistic narrative from a pat fairy tale conclusion,0,random_swap,117
pc suffers notwithstanding the film stability from a simplistic narrative and a pat fairy tale conclusion,0,random_swap,117
has half th the fun of plot spry predecessor but it is a rushed slapdash sequel for the sake of a than with less sequel about the its and ingenuity,0,random_swap,118
